timestamp,machine,fonte,temperature,vibration,current,rotation,flow,humidity,gas,status_code
2026-09-23T23:57:01+00:00,M01,simulado,69.5,1.1,6.0,3534.0,25.0,28.8,,0
2026-09-23T23:57:11+00:00,M01,simulado,69.3,1.0,6.1,3522.0,24.8,29.7,,0
2026-09-23T23:57:21+00:00,M01,simulado,69.4,1.0,6.0,3513.0,24.9,28.9,,0
2026-09-23T23:57:31+00:00,M01,simulado,69.5,1.0,6.1,3512.0,24.6,30.9,,0
2026-09-23T23:57:41+00:00,M01,simulado,69.6,1.2,6.1,3505.0,24.7,30.5,,0
2026-09-23T23:57:51+00:00,M01,simulado,69.3,1.4,6.4,3485.0,24.0,29.8,,0
2026-09-23T23:58:01+00:00,M01,simulado,69.4,1.2,6.7,3468.0,24.5,30.2,,0
2026-09-23T23:58:11+00:00,M01,simulado,69.2,1.4,6.6,3484.0,25.1,29.3,,0
2026-09-23T23:58:21+00:00,M01,simulado,69.2,1.1,6.4,3496.0,26.0,28.4,,0
2026-09-23T23:58:31+00:00,M01,simulado,69.2,1.3,6.6,3514.0,26.6,30.0,,0
2026-09-23T23:58:41+00:00,M01,simulado,69.1,1.3,6.4,3521.0,27.6,30.3,,0
2026-09-23T23:58:51+00:00,M01,simulado,69.0,1.1,6.2,3524.0,27.4,31.7,,0
2026-09-23T23:59:01+00:00,M01,simulado,69.1,1.3,6.0,3537.0,27.5,30.8,,0
2026-09-23T23:59:11+00:00,M01,simulado,69.1,1.1,6.3,3531.0,26.6,29.6,,0
2026-09-23T23:59:21+00:00,M01,simulado,69.2,1.1,6.3,3540.0,27.6,29.5,,0
2026-09-23T23:59:31+00:00,M01,simulado,69.3,1.0,6.0,3521.0,27.5,30.2,,0
2026-09-23T23:59:41+00:00,M01,simulado,69.2,1.1,6.0,3510.0,27.7,28.4,,0
2026-09-23T23:59:51+00:00,M01,simulado,69.1,1.3,6.0,3493.0,27.6,30.3,,0
2026-09-24T00:00:01+00:00,M01,simulado,69.1,1.3,6.2,3518.0,27.6,28.3,,0
2026-09-24T00:00:11+00:00,M01,simulado,69.3,1.3,6.5,3521.0,27.6,29.1,,0
2026-09-24T00:00:21+00:00,M01,simulado,69.1,1.5,6.6,3539.0,28.3,31.3,,0
2026-09-24T00:00:31+00:00,M01,simulado,69.2,1.6,6.8,3524.0,27.9,31.0,,0
2026-09-24T00:00:41+00:00,M01,simulado,69.2,1.8,7.0,3546.0,27.6,28.8,,0
2026-09-24T00:00:51+00:00,M01,simulado,69.3,1.7,7.1,3555.0,27.6,29.2,,0
2026-09-24T00:01:01+00:00,M01,simulado,69.2,1.7,7.1,3578.0,27.4,31.7,,0
2026-09-24T00:01:11+00:00,M01,simulado,69.2,1.5,6.8,3568.0,26.9,31.9,,0
2026-09-24T00:01:21+00:00,M01,simulado,69.1,1.8,6.8,3580.0,27.4,30.7,,0
2026-09-24T00:01:31+00:00,M01,simulado,69.3,1.9,6.5,3568.0,26.6,28.9,,0
2026-09-24T00:01:41+00:00,M01,simulado,69.3,2.2,6.7,3556.0,27.5,30.9,,0
2026-09-24T00:01:51+00:00,M01,simulado,69.4,2.2,6.4,3549.0,26.9,29.7,,0
2026-09-24T00:02:01+00:00,M01,simulado,69.5,2.3,6.4,3542.0,26.3,30.2,,0
2026-09-24T00:02:11+00:00,M01,simulado,69.6,2.5,6.2,3561.0,27.0,28.9,,0
2026-09-24T00:02:21+00:00,M01,simulado,69.4,2.4,6.0,3557.0,26.8,31.1,,0
2026-09-24T00:02:31+00:00,M01,simulado,69.3,2.7,6.0,3538.0,26.2,28.1,,0
2026-09-24T00:02:41+00:00,M01,simulado,69.4,2.6,6.0,3534.0,26.0,28.4,,0
2026-09-24T00:02:51+00:00,M01,simulado,69.3,2.7,6.0,3521.0,26.9,30.9,,0
2026-09-24T00:03:01+00:00,M01,simulado,69.4,2.8,6.0,3540.0,26.7,31.8,,0
2026-09-24T00:03:11+00:00,M01,simulado,69.2,2.8,6.0,3556.0,27.2,30.7,,0
2026-09-24T00:03:21+00:00,M01,simulado,69.1,2.7,6.0,3566.0,27.1,30.0,,0
2026-09-24T00:03:31+00:00,M01,simulado,69.2,2.5,6.1,3571.0,26.6,28.2,,0
2026-09-24T00:03:41+00:00,M01,simulado,69.3,2.4,6.0,3552.0,26.6,28.8,,0
2026-09-24T00:03:51+00:00,M01,simulado,72.8,4.0,10.0,3380.0,18.0,30.7,,1
2026-09-24T00:04:01+00:00,M01,simulado,75.4,4.7,10.7,3335.0,16.0,29.5,,1
2026-09-24T00:04:11+00:00,M01,simulado,77.3,5.0,11.0,3308.0,14.3,30.6,,1
2026-09-24T00:04:21+00:00,M01,simulado,78.7,5.1,11.2,3298.0,13.6,29.3,,2
2026-09-24T00:04:31+00:00,M01,simulado,79.7,5.1,11.4,3289.0,12.7,28.4,,2
2026-09-24T00:04:41+00:00,M01,simulado,80.6,5.4,11.2,3283.0,12.5,30.7,,2
2026-09-24T00:04:51+00:00,M01,simulado,81.0,5.6,11.1,3257.0,11.7,31.3,,2
2026-09-24T00:05:01+00:00,M01,simulado,81.7,5.5,11.3,3266.0,11.8,30.6,,2
2026-09-24T00:05:11+00:00,M01,simulado,82.2,5.5,11.4,3260.0,12.5,31.4,,2
2026-09-24T00:05:21+00:00,M01,simulado,82.4,5.4,11.2,3267.0,12.3,31.2,,2
2026-09-24T00:05:31+00:00,M01,simulado,82.5,5.6,11.2,3248.0,12.7,30.5,,2
2026-09-24T00:05:41+00:00,M01,simulado,82.7,5.7,11.4,3240.0,12.4,31.7,,2
2026-09-24T00:05:51+00:00,M01,simulado,83.0,5.7,11.4,3258.0,12.4,29.4,,2
2026-09-24T00:06:01+00:00,M01,simulado,83.2,5.8,11.5,3255.0,11.8,28.5,,2
2026-09-24T00:06:11+00:00,M01,simulado,83.0,5.7,11.5,3250.0,12.4,30.8,,2
2026-09-24T00:06:21+00:00,M01,simulado,82.9,5.5,11.3,3256.0,12.2,31.5,,2
2026-09-24T00:06:31+00:00,M01,simulado,82.9,5.7,11.3,3246.0,12.6,29.0,,2
2026-09-24T00:06:41+00:00,M01,simulado,83.0,5.7,11.4,3262.0,12.1,31.4,,2
2026-09-24T00:06:51+00:00,M01,simulado,83.0,5.7,11.4,3271.0,11.9,30.4,,2
2026-09-24T00:07:01+00:00,M01,simulado,82.9,5.8,11.5,3257.0,11.3,30.7,,2
2026-09-24T00:07:11+00:00,M01,simulado,82.8,5.6,11.4,3268.0,11.6,31.7,,2
2026-09-24T00:07:21+00:00,M01,simulado,83.0,5.7,11.6,3256.0,11.6,30.8,,2
2026-09-24T00:07:31+00:00,M01,simulado,83.0,5.7,11.6,3253.0,11.3,29.2,,2
2026-09-24T00:07:41+00:00,M01,simulado,83.2,5.6,11.7,3249.0,11.8,28.8,,2
2026-09-24T00:07:51+00:00,M01,simulado,83.1,5.5,11.6,3237.0,11.8,30.3,,2
2026-09-24T00:08:01+00:00,M01,simulado,82.9,5.6,11.7,3233.0,11.8,31.0,,2
2026-09-24T00:08:11+00:00,M01,simulado,83.0,5.5,11.6,3228.0,11.4,32.1,,2
2026-09-24T00:08:21+00:00,M01,simulado,83.1,5.4,11.6,3221.0,12.2,31.0,,2
2026-09-24T00:08:31+00:00,M01,simulado,83.2,5.4,11.5,3222.0,11.8,29.9,,2
2026-09-24T00:08:41+00:00,M01,simulado,83.3,5.4,11.5,3243.0,12.3,32.0,,2
2026-09-24T00:08:51+00:00,M01,simulado,83.3,5.3,11.5,3247.0,12.7,28.8,,2
2026-09-24T00:09:01+00:00,M01,simulado,83.1,5.5,11.5,3232.0,12.0,29.4,,2
2026-09-24T00:09:11+00:00,M01,simulado,83.1,5.6,11.6,3223.0,12.2,28.3,,2
2026-09-24T00:09:21+00:00,M01,simulado,82.9,5.6,11.4,3246.0,12.6,31.1,,2
2026-09-24T00:09:31+00:00,M01,simulado,83.1,5.4,11.5,3261.0,12.3,29.0,,2
2026-09-24T00:09:41+00:00,M01,simulado,83.2,5.4,11.5,3256.0,11.8,29.6,,2
2026-09-24T00:09:51+00:00,M01,simulado,79.7,3.4,8.9,3420.0,24.0,28.3,,1
2026-09-24T00:10:01+00:00,M01,simulado,77.1,3.4,8.9,3430.0,24.0,28.7,,1
2026-09-24T00:10:11+00:00,M01,simulado,75.1,3.4,8.9,3433.0,24.1,31.8,,1
2026-09-24T00:10:21+00:00,M01,simulado,73.7,3.3,8.7,3420.0,24.0,29.6,,0
2026-09-24T00:10:31+00:00,M01,simulado,72.5,3.4,8.9,3428.0,24.8,28.7,,0
2026-09-24T00:10:41+00:00,M01,simulado,71.8,3.4,8.7,3433.0,24.6,29.1,,0
2026-09-24T00:10:51+00:00,M01,simulado,71.2,3.4,8.9,3444.0,24.1,30.3,,0
2026-09-24T00:11:01+00:00,M01,simulado,70.7,3.4,8.9,3441.0,24.6,29.1,,0
2026-09-24T00:11:11+00:00,M01,simulado,70.4,3.4,8.9,3451.0,24.5,30.9,,0
2026-09-24T00:11:21+00:00,M01,simulado,69.9,3.3,8.9,3467.0,24.7,28.4,,0
2026-09-24T00:11:31+00:00,M01,simulado,69.6,3.3,8.8,3491.0,25.5,30.4,,0
2026-09-24T00:11:41+00:00,M01,simulado,69.5,3.1,8.9,3498.0,25.9,29.7,,0
2026-09-24T00:11:51+00:00,M01,simulado,69.3,3.0,8.9,3501.0,26.1,31.9,,0
2026-09-24T00:12:01+00:00,M01,simulado,69.2,3.3,8.9,3502.0,26.8,29.4,,0
2026-09-24T00:12:11+00:00,M01,simulado,69.0,3.2,8.9,3521.0,26.6,29.3,,0
2026-09-24T00:12:21+00:00,M01,simulado,68.9,3.2,8.9,3535.0,26.4,30.3,,0
2026-09-24T00:12:31+00:00,M01,simulado,68.8,3.4,8.9,3525.0,25.6,30.5,,0
2026-09-24T00:12:41+00:00,M01,simulado,69.0,3.2,8.9,3502.0,24.6,30.4,,0
2026-09-24T00:12:51+00:00,M01,simulado,69.0,3.0,8.9,3516.0,25.2,31.6,,0
2026-09-24T00:13:01+00:00,M01,simulado,69.1,3.2,8.8,3513.0,25.8,31.4,,0
2026-09-24T00:13:11+00:00,M01,simulado,69.3,3.4,8.7,3526.0,25.8,29.2,,0
2026-09-24T00:13:21+00:00,M01,simulado,69.2,3.4,8.5,3530.0,25.6,29.6,,0
2026-09-24T00:13:31+00:00,M01,simulado,69.1,3.4,8.7,3554.0,24.8,30.0,,0
2026-09-24T00:13:41+00:00,M01,simulado,69.1,3.2,8.6,3547.0,25.7,30.7,,0
2026-09-24T00:13:51+00:00,M01,simulado,69.2,3.0,8.4,3537.0,25.8,30.7,,0
2026-09-24T00:14:01+00:00,M01,simulado,69.2,2.8,8.5,3549.0,26.0,31.9,,0
2026-09-24T00:14:11+00:00,M01,simulado,69.1,2.7,8.6,3560.0,26.4,31.0,,0
2026-09-24T00:14:21+00:00,M01,simulado,69.1,2.7,8.8,3554.0,25.5,32.0,,0
2026-09-24T00:14:31+00:00,M01,simulado,69.2,2.9,8.9,3557.0,25.8,31.1,,0
2026-09-24T00:14:41+00:00,M01,simulado,69.2,2.7,8.8,3576.0,26.2,31.1,,0
2026-09-24T00:14:51+00:00,M01,simulado,69.2,2.7,8.7,3580.0,25.9,30.9,,0
2026-09-24T00:15:01+00:00,M01,simulado,69.2,2.8,8.9,3580.0,26.7,29.8,,0
2026-09-24T00:15:11+00:00,M01,simulado,69.0,2.8,8.9,3578.0,27.1,31.2,,0
2026-09-24T00:15:21+00:00,M01,simulado,69.1,3.0,8.9,3565.0,28.1,30.4,,0
2026-09-24T00:15:31+00:00,M01,simulado,69.2,3.0,8.8,3580.0,28.5,31.3,,0
2026-09-24T00:15:41+00:00,M01,simulado,69.0,2.9,8.9,3580.0,28.4,32.0,,0
2026-09-24T00:15:51+00:00,M01,simulado,68.9,2.7,8.6,3559.0,29.3,29.6,,0
2026-09-24T00:16:01+00:00,M01,simulado,69.1,2.6,8.5,3553.0,30.2,32.0,,0
2026-09-24T00:16:11+00:00,M01,simulado,68.9,2.5,8.7,3555.0,29.8,30.9,,0
2026-09-24T00:16:21+00:00,M01,simulado,69.1,2.7,8.7,3566.0,29.5,30.7,,0
2026-09-24T00:16:31+00:00,M01,simulado,69.1,2.5,8.9,3542.0,30.1,31.5,,0
2026-09-24T00:16:41+00:00,M01,simulado,69.3,2.3,8.9,3520.0,29.5,31.9,,0
2026-09-24T00:16:51+00:00,M01,simulado,69.4,2.1,8.7,3533.0,29.4,29.1,,0
2026-09-24T00:17:01+00:00,M01,simulado,69.1,2.3,8.9,3540.0,30.0,31.4,,0
2026-09-24T00:17:11+00:00,M01,simulado,69.2,2.3,8.9,3550.0,29.9,29.0,,0
2026-09-24T00:17:21+00:00,M01,simulado,69.2,2.4,8.6,3536.0,30.3,30.6,,0
2026-09-24T00:17:31+00:00,M01,simulado,69.1,2.4,8.9,3545.0,30.2,29.2,,0
2026-09-24T00:17:41+00:00,M01,simulado,69.1,2.2,8.9,3521.0,31.1,30.4,,0
2026-09-24T00:17:51+00:00,M01,simulado,68.9,2.4,8.9,3509.0,32.0,29.8,,0
2026-09-24T00:18:01+00:00,M01,simulado,68.8,2.1,8.9,3497.0,32.4,31.2,,0
2026-09-24T00:18:11+00:00,M01,simulado,68.8,2.3,8.6,3491.0,32.0,29.2,,0
2026-09-24T00:18:21+00:00,M01,simulado,68.9,2.4,8.7,3497.0,31.2,29.8,,0
2026-09-24T00:18:31+00:00,M01,simulado,68.8,2.6,8.7,3481.0,30.5,30.3,,0
2026-09-24T00:18:41+00:00,M01,simulado,69.0,2.5,8.7,3475.0,30.7,28.6,,0
2026-09-24T00:18:51+00:00,M01,simulado,69.1,2.5,8.6,3488.0,31.2,28.9,,0
2026-09-24T00:19:01+00:00,M01,simulado,69.0,2.3,8.7,3511.0,31.8,31.6,,0
2026-09-24T00:19:11+00:00,M01,simulado,69.2,2.2,8.5,3526.0,32.4,30.0,,0
2026-09-24T00:19:21+00:00,M01,simulado,69.3,1.9,8.2,3515.0,31.9,32.1,,0
2026-09-24T00:19:31+00:00,M01,simulado,69.2,2.0,8.5,3504.0,31.3,30.5,,0
2026-09-24T00:19:41+00:00,M01,simulado,69.2,1.9,8.4,3488.0,31.1,31.2,,0
2026-09-24T00:19:51+00:00,M01,simulado,69.1,1.8,8.6,3511.0,32.0,30.1,,0
2026-09-24T00:20:01+00:00,M01,simulado,69.1,1.9,8.6,3491.0,32.1,30.1,,0
2026-09-24T00:20:11+00:00,M01,simulado,69.2,1.8,8.7,3473.0,33.0,30.6,,0
2026-09-24T00:20:21+00:00,M01,simulado,69.3,1.6,8.9,3457.0,33.5,31.4,,0
2026-09-24T00:20:31+00:00,M01,simulado,69.1,1.6,8.9,3472.0,34.3,29.9,,0
2026-09-24T00:20:41+00:00,M01,simulado,68.9,1.5,8.7,3449.0,34.6,29.6,,0
2026-09-24T00:20:51+00:00,M01,simulado,68.9,1.6,8.6,3467.0,34.9,29.1,,0
2026-09-24T00:21:01+00:00,M01,simulado,68.9,1.3,8.4,3443.0,34.5,29.3,,0
2026-09-24T00:21:11+00:00,M01,simulado,68.8,1.6,8.6,3420.0,35.3,31.2,,0
2026-09-24T00:21:21+00:00,M01,simulado,68.7,1.7,8.9,3442.0,35.8,31.1,,0
2026-09-24T00:21:31+00:00,M01,simulado,68.8,1.9,8.6,3435.0,34.9,29.2,,0
2026-09-24T00:21:41+00:00,M01,simulado,69.0,1.8,8.4,3425.0,35.6,30.7,,0
2026-09-24T00:21:51+00:00,M01,simulado,68.8,1.9,8.4,3420.0,36.2,29.4,,0
2026-09-24T00:22:01+00:00,M01,simulado,69.0,1.8,8.3,3420.0,36.4,30.6,,0
2026-09-24T00:22:11+00:00,M01,simulado,69.1,1.6,8.0,3421.0,35.6,31.3,,0
2026-09-24T00:22:21+00:00,M01,simulado,69.0,1.9,8.0,3420.0,36.5,30.8,,0
2026-09-24T00:22:31+00:00,M01,simulado,68.9,2.1,8.0,3420.0,35.8,32.0,,0
2026-09-24T00:22:41+00:00,M01,simulado,68.9,2.2,8.1,3441.0,35.5,32.1,,0
2026-09-24T00:22:51+00:00,M01,simulado,69.1,2.3,8.3,3456.0,34.8,31.0,,0
2026-09-24T00:23:01+00:00,M01,simulado,69.2,2.5,8.1,3467.0,34.8,30.8,,0
2026-09-24T00:23:11+00:00,M01,simulado,69.1,2.4,7.9,3479.0,34.2,32.0,,0
2026-09-24T00:23:21+00:00,M01,simulado,69.2,2.1,7.9,3463.0,34.0,31.6,,0
2026-09-24T00:23:31+00:00,M01,simulado,69.0,2.1,7.9,3478.0,34.1,32.2,,0
2026-09-24T00:23:41+00:00,M01,simulado,69.1,2.1,8.1,3497.0,33.4,30.1,,0
2026-09-24T00:23:51+00:00,M01,simulado,69.1,2.0,7.8,3511.0,33.5,29.1,,0
2026-09-24T00:24:01+00:00,M01,simulado,68.9,2.1,7.8,3519.0,32.7,31.7,,0
2026-09-24T00:24:11+00:00,M01,simulado,69.0,1.9,7.6,3502.0,32.5,30.1,,0
2026-09-24T00:24:21+00:00,M01,simulado,68.8,1.7,7.8,3498.0,32.6,29.1,,0
2026-09-24T00:24:31+00:00,M01,simulado,69.0,1.9,8.0,3485.0,32.5,32.1,,0
2026-09-24T00:24:41+00:00,M01,simulado,69.1,2.0,8.0,3493.0,33.0,32.4,,0
2026-09-24T00:24:51+00:00,M01,simulado,68.9,1.9,8.1,3470.0,33.8,30.3,,0
2026-09-24T00:25:01+00:00,M01,simulado,69.1,1.8,8.4,3474.0,33.5,28.9,,0
2026-09-24T00:25:11+00:00,M01,simulado,69.0,1.9,8.3,3488.0,33.8,30.5,,0
2026-09-24T00:25:21+00:00,M01,simulado,69.1,1.7,8.2,3510.0,33.0,30.6,,0
2026-09-24T00:25:31+00:00,M01,simulado,69.0,1.9,8.4,3505.0,33.3,29.9,,0
2026-09-24T00:25:41+00:00,M01,simulado,69.1,2.0,8.2,3483.0,32.7,28.5,,0
2026-09-24T00:25:51+00:00,M01,simulado,69.1,2.2,8.0,3498.0,33.3,28.5,,0
2026-09-24T00:26:01+00:00,M01,simulado,69.0,2.3,8.1,3497.0,33.5,30.0,,0
2026-09-24T00:26:11+00:00,M01,simulado,68.9,2.4,8.0,3480.0,34.3,29.3,,0
2026-09-24T00:26:21+00:00,M01,simulado,69.0,2.6,8.3,3481.0,33.7,29.6,,0
2026-09-24T00:26:31+00:00,M01,simulado,68.8,2.8,8.1,3474.0,32.8,31.8,,0
2026-09-24T00:26:41+00:00,M01,simulado,68.8,3.0,7.8,3488.0,31.9,29.8,,0
2026-09-24T00:26:51+00:00,M01,simulado,68.6,2.9,7.7,3477.0,32.2,32.1,,0
2026-09-24T00:27:01+00:00,M01,simulado,68.8,2.9,7.7,3499.0,31.6,28.5,,0
2026-09-24T00:27:11+00:00,M01,simulado,68.9,3.1,7.7,3484.0,31.5,30.6,,0
2026-09-24T00:27:21+00:00,M01,simulado,68.9,3.1,7.6,3498.0,31.5,32.1,,0
2026-09-24T00:27:31+00:00,M01,simulado,68.9,3.0,7.8,3516.0,31.7,30.0,,0
2026-09-24T00:27:41+00:00,M01,simulado,68.8,2.9,7.9,3492.0,32.2,30.5,,0
2026-09-23T22:27:51+00:00,M02,simulado,72.0,2.2,7.5,3513.0,29.9,28.6,,0
2026-09-23T22:28:01+00:00,M02,simulado,71.9,2.3,7.6,3496.0,29.7,28.1,,0
2026-09-23T22:28:11+00:00,M02,simulado,72.0,2.4,7.4,3480.0,30.1,26.5,,0
2026-09-23T22:28:21+00:00,M02,simulado,72.2,2.3,7.6,3469.0,31.0,28.8,,0
2026-09-23T22:28:31+00:00,M02,simulado,72.0,2.3,7.7,3489.0,30.7,26.8,,0
2026-09-23T22:28:41+00:00,M02,simulado,71.9,2.1,7.6,3508.0,31.3,27.2,,0
2026-09-23T22:28:51+00:00,M02,simulado,71.9,1.9,7.9,3530.0,31.1,27.9,,0
2026-09-23T22:29:01+00:00,M02,simulado,71.8,2.1,8.2,3515.0,30.3,29.5,,0
2026-09-23T22:29:11+00:00,M02,simulado,71.7,2.3,8.2,3522.0,30.4,28.8,,0
2026-09-23T22:29:21+00:00,M02,simulado,71.8,2.5,8.4,3501.0,30.1,27.5,,0
2026-09-23T22:29:31+00:00,M02,simulado,72.0,2.7,8.4,3499.0,29.7,27.3,,0
2026-09-23T22:29:41+00:00,M02,simulado,72.2,2.7,8.1,3523.0,29.5,29.3,,0
2026-09-23T22:29:51+00:00,M02,simulado,72.0,2.7,8.3,3540.0,29.7,26.6,,0
2026-09-23T22:30:01+00:00,M02,simulado,72.2,2.6,8.2,3535.0,29.9,28.2,,0
2026-09-23T22:30:11+00:00,M02,simulado,72.1,2.8,8.4,3537.0,29.7,27.0,,0
2026-09-23T22:30:21+00:00,M02,simulado,72.0,2.7,8.7,3546.0,28.8,28.2,,0
2026-09-23T22:30:31+00:00,M02,simulado,71.9,2.6,8.5,3555.0,28.0,29.4,,0
2026-09-23T22:30:41+00:00,M02,simulado,72.0,2.6,8.5,3569.0,27.9,28.9,,0
2026-09-23T22:30:51+00:00,M02,simulado,72.0,2.6,8.4,3580.0,27.7,28.3,,0
2026-09-23T22:31:01+00:00,M02,simulado,72.1,2.5,8.5,3569.0,28.2,29.8,,0
2026-09-23T22:31:11+00:00,M02,simulado,72.1,2.5,8.6,3580.0,27.7,30.3,,0
2026-09-23T22:31:21+00:00,M02,simulado,72.0,2.5,8.4,3579.0,27.0,30.1,,0
2026-09-23T22:31:31+00:00,M02,simulado,71.9,2.3,8.5,3564.0,26.7,26.9,,0
2026-09-23T22:31:41+00:00,M02,simulado,72.1,2.2,8.6,3544.0,25.9,28.4,,0
2026-09-23T22:31:51+00:00,M02,simulado,72.0,2.3,8.8,3528.0,26.4,26.8,,0
2026-09-23T22:32:01+00:00,M02,simulado,71.9,2.3,8.8,3514.0,27.2,28.8,,0
2026-09-23T22:32:11+00:00,M02,simulado,72.0,2.1,8.7,3499.0,26.7,28.4,,0
2026-09-23T22:32:21+00:00,M02,simulado,71.8,2.3,8.6,3504.0,25.9,28.6,,0
2026-09-23T22:32:31+00:00,M02,simulado,71.8,2.5,8.4,3482.0,25.3,30.2,,0
2026-09-23T22:32:41+00:00,M02,simulado,71.7,2.4,8.3,3482.0,26.2,28.3,,0
2026-09-23T22:32:51+00:00,M02,simulado,71.7,2.4,8.1,3495.0,25.8,28.0,,0
2026-09-23T22:33:01+00:00,M02,simulado,71.7,2.6,8.0,3473.0,25.2,29.2,,0
2026-09-23T22:33:11+00:00,M02,simulado,71.6,2.7,8.0,3458.0,25.7,30.3,,0
2026-09-23T22:33:21+00:00,M02,simulado,71.9,2.5,7.9,3469.0,25.4,29.9,,0
2026-09-23T22:33:31+00:00,M02,simulado,71.9,2.7,7.9,3458.0,25.0,26.7,,0
2026-09-23T22:33:41+00:00,M02,simulado,72.0,2.7,7.9,3482.0,24.2,30.3,,0
2026-09-23T22:33:51+00:00,M02,simulado,72.0,2.7,8.0,3506.0,24.0,29.1,,0
2026-09-23T22:34:01+00:00,M02,simulado,71.8,2.6,7.7,3502.0,24.0,27.8,,0
2026-09-23T22:34:11+00:00,M02,simulado,71.7,2.4,7.7,3523.0,24.5,28.0,,0
2026-09-23T22:34:21+00:00,M02,simulado,71.7,2.2,7.9,3522.0,25.3,29.1,,0
2026-09-23T22:34:31+00:00,M02,simulado,71.7,2.4,8.1,3540.0,25.1,27.1,,0
2026-09-23T22:34:41+00:00,M02,simulado,72.0,2.3,7.9,3535.0,24.9,28.0,,0
2026-09-23T22:34:51+00:00,M02,simulado,71.8,2.3,8.0,3533.0,24.4,27.2,,0
2026-09-23T22:35:01+00:00,M02,simulado,71.7,2.2,7.8,3520.0,24.8,27.7,,0
2026-09-23T22:35:11+00:00,M02,simulado,71.7,2.3,8.1,3511.0,25.8,28.0,,0
2026-09-23T22:35:21+00:00,M02,simulado,71.9,2.4,7.8,3488.0,26.6,29.3,,0
2026-09-23T22:35:31+00:00,M02,simulado,72.1,2.2,8.1,3511.0,27.3,28.8,,0
2026-09-23T22:35:41+00:00,M02,simulado,71.9,2.4,8.3,3499.0,27.7,27.9,,0
2026-09-23T22:35:51+00:00,M02,simulado,72.0,2.1,8.1,3506.0,27.4,30.4,,0
2026-09-23T22:36:01+00:00,M02,simulado,71.8,2.0,7.9,3529.0,28.2,28.8,,0
2026-09-23T22:36:11+00:00,M02,simulado,71.9,2.2,8.1,3522.0,27.7,28.0,,0
2026-09-23T22:36:21+00:00,M02,simulado,71.9,2.2,7.8,3529.0,28.4,27.1,,0
2026-09-23T22:36:31+00:00,M02,simulado,71.8,2.0,7.7,3524.0,28.6,28.6,,0
2026-09-23T22:36:41+00:00,M02,simulado,72.0,1.9,7.6,3519.0,29.5,26.6,,0
2026-09-23T22:36:51+00:00,M02,simulado,72.2,1.7,7.7,3534.0,29.9,26.9,,0
2026-09-23T22:37:01+00:00,M02,simulado,72.2,1.9,7.7,3527.0,29.6,27.1,,0
2026-09-23T22:37:11+00:00,M02,simulado,72.0,2.1,7.4,3530.0,30.2,30.5,,0
2026-09-23T22:37:21+00:00,M02,simulado,72.1,2.0,7.2,3517.0,29.3,29.1,,0
2026-09-23T22:37:31+00:00,M02,simulado,71.9,2.0,7.1,3527.0,29.4,30.1,,0
2026-09-23T22:37:41+00:00,M02,simulado,71.7,1.9,7.3,3546.0,29.7,27.0,,0
2026-09-23T22:37:51+00:00,M02,simulado,72.0,1.9,7.1,3556.0,29.2,27.6,,0
2026-09-23T22:38:01+00:00,M02,simulado,72.2,1.8,7.3,3580.0,29.8,27.4,,0
2026-09-23T22:38:11+00:00,M02,simulado,72.0,1.8,7.3,3580.0,29.8,30.5,,0
2026-09-23T22:38:21+00:00,M02,simulado,72.1,1.9,7.6,3575.0,30.5,27.4,,0
2026-09-23T22:38:31+00:00,M02,simulado,72.1,2.2,7.5,3580.0,31.3,27.4,,0
2026-09-23T22:38:41+00:00,M02,simulado,72.0,2.3,7.4,3580.0,31.8,29.1,,0
2026-09-23T22:38:51+00:00,M02,simulado,72.0,2.1,7.5,3580.0,31.2,29.2,,0
2026-09-23T22:39:01+00:00,M02,simulado,71.9,2.0,7.4,3562.0,31.9,27.3,,0
2026-09-23T22:39:11+00:00,M02,simulado,71.9,2.1,7.5,3580.0,31.9,27.7,,0
2026-09-23T22:39:21+00:00,M02,simulado,71.8,2.3,7.6,3580.0,32.8,29.1,,0
2026-09-23T22:39:31+00:00,M02,simulado,71.7,2.3,7.6,3580.0,33.4,30.6,,0
2026-09-23T22:39:41+00:00,M02,simulado,71.9,2.4,7.3,3564.0,33.7,28.4,,0
2026-09-23T22:39:51+00:00,M02,simulado,71.9,2.5,7.2,3542.0,34.1,27.5,,0
2026-09-23T22:40:01+00:00,M02,simulado,72.1,2.4,7.1,3531.0,33.2,30.6,,0
2026-09-23T22:40:11+00:00,M02,simulado,71.9,2.4,7.2,3551.0,32.3,27.3,,0
2026-09-23T22:40:21+00:00,M02,simulado,72.1,2.4,7.0,3568.0,32.1,29.5,,0
2026-09-23T22:40:31+00:00,M02,simulado,72.1,2.2,7.2,3579.0,32.7,29.6,,0
2026-09-23T22:40:41+00:00,M02,simulado,71.9,2.0,7.4,3580.0,32.7,27.6,,0
2026-09-23T22:40:51+00:00,M02,simulado,72.0,2.2,7.1,3563.0,33.2,30.1,,0
2026-09-23T22:41:01+00:00,M02,simulado,72.1,2.2,7.1,3550.0,33.9,27.2,,0
2026-09-23T22:41:11+00:00,M02,simulado,72.3,2.1,7.2,3547.0,33.3,27.0,,0
2026-09-23T22:41:21+00:00,M02,simulado,72.4,1.9,7.2,3525.0,34.2,27.8,,0
2026-09-23T22:41:31+00:00,M02,simulado,72.3,1.9,6.9,3525.0,34.4,29.5,,0
